Iteración 	 Inic_aleatoria 	 Pertenencia_aleatoria 	 Cent_aleatorios 	 División_espacio
224	3793.793144517066	3793.793144517066	4092.746401946819	4092.746401946819
225	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
226	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
227	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
228	4092.746401946819	4092.746401946819	3793.793144517066	4092.746401946819
229	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
230	3815.256641975309	4092.746401946819	4092.746401946819	4092.746401946819
231	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
232	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
233	6519.847330246914	3815.256641975309	4092.746401946819	4092.746401946819
234	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
235	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
236	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
237	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
238	7038.525041152264	3815.256641975309	4092.746401946819	4092.746401946819
239	4092.746401946819	3815.256641975309	3815.256641975309	4092.746401946819
240	4092.746401946819	3793.793144517066	4092.746401946819	4092.746401946819
241	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
242	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
243	4092.746401946819	3815.256641975309	3793.793144517066	4092.746401946819
244	4092.746401946819	4092.746401946819	3793.793144517066	4092.746401946819
245	6420.371856060605	4092.746401946819	4092.746401946819	4092.746401946819
246	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
247	4092.746401946819	3815.256641975309	3815.256641975309	4092.746401946819
248	3815.256641975309	4092.746401946819	3815.256641975309	4092.746401946819
249	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
250	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
251	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
252	7038.525041152264	4092.746401946819	4092.746401946819	4092.746401946819
253	3793.793144517066	3815.256641975309	4092.746401946819	4092.746401946819
254	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
255	7038.525041152264	3815.256641975309	3815.256641975309	4092.746401946819
256	6420.371856060606	3815.256641975309	4092.746401946819	4092.746401946819
257	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
258	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
259	3815.256641975309	3815.256641975309	3815.256641975309	4092.746401946819
260	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
261	7038.525041152264	4092.746401946819	4092.746401946819	4092.746401946819
262	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
263	3815.256641975309	4092.746401946819	4092.746401946819	4092.746401946819
264	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
265	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
266	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
267	4092.746401946819	3815.256641975309	3793.793144517066	4092.746401946819
268	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
269	7038.525041152264	3815.256641975309	3815.256641975309	4092.746401946819
270	3815.256641975309	4092.746401946819	3815.256641975309	4092.746401946819
271	4092.746401946819	3815.256641975309	6420.371856060606	4092.746401946819
272	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
273	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
274	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
275	3793.793144517066	4092.746401946819	4092.746401946819	4092.746401946819
276	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
277	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
278	7038.525041152264	4092.746401946819	3793.793144517066	4092.746401946819
279	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
280	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
281	4092.746401946819	3815.256641975309	3815.256641975309	4092.746401946819
282	7038.525041152264	4092.746401946819	3793.793144517066	4092.746401946819
283	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
284	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
285	7038.525041152264	4092.746401946819	4234.74823941799	4092.746401946819
286	4092.746401946819	3815.256641975309	3815.256641975309	4092.746401946819
287	4092.746401946819	3815.256641975309	3815.256641975309	4092.746401946819
288	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
289	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
290	4092.746401946819	3815.256641975309	3815.256641975309	4092.746401946819
291	3793.793144517066	3815.256641975309	3815.256641975309	4092.746401946819
292	6537.339775533109	3815.256641975309	3815.256641975309	4092.746401946819
293	4092.746401946819	3815.256641975309	3815.256641975309	4092.746401946819
294	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
295	3793.793144517066	4092.746401946819	4092.746401946819	4092.746401946819
296	7038.525041152264	4092.746401946819	4092.746401946819	4092.746401946819
297	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
298	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
299	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
300	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
301	6600.839785353536	4092.746401946819	4092.746401946819	4092.746401946819
302	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
303	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
304	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
305	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
306	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
307	3815.256641975309	3815.256641975309	4092.746401946819	4092.746401946819
308	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
309	3870.498132716049	3815.256641975309	4092.746401946819	4092.746401946819
310	3815.256641975309	4092.746401946819	3815.256641975309	4092.746401946819
311	3815.256641975309	3815.256641975309	4092.746401946819	4092.746401946819
312	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
313	7038.525041152264	3815.256641975309	4092.746401946819	4092.746401946819
314	3815.256641975309	3815.256641975309	4092.746401946819	4092.746401946819
315	4092.746401946819	3815.256641975309	3815.256641975309	4092.746401946819
316	3793.793144517066	4092.746401946819	3815.256641975309	4092.746401946819
317	3815.256641975309	4092.746401946819	4092.746401946819	4092.746401946819
318	4092.746401946819	4092.746401946819	3793.793144517066	4092.746401946819
319	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
320	3815.256641975309	4092.746401946819	3815.256641975309	4092.746401946819
321	7038.525041152264	4092.746401946819	3815.256641975309	4092.746401946819
322	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
323	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
324	6420.371856060605	3815.256641975309	3793.793144517066	4092.746401946819
325	3815.256641975309	3815.256641975309	4092.746401946819	4092.746401946819
326	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
327	4092.746401946819	3815.256641975309	3815.256641975309	4092.746401946819
328	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
329	3793.793144517066	4092.746401946819	4092.746401946819	4092.746401946819
330	4092.746401946819	3815.256641975309	3815.256641975309	4092.746401946819
331	7038.525041152264	4092.746401946819	4092.746401946819	4092.746401946819
332	7038.525041152264	4092.746401946819	4092.746401946819	4092.746401946819
333	3815.256641975309	3815.256641975309	3815.256641975309	4092.746401946819
334	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
335	3793.793144517066	3815.256641975309	4092.746401946819	4092.746401946819
336	3815.256641975309	4092.746401946819	4092.746401946819	4092.746401946819
337	3815.256641975309	3793.793144517066	4092.746401946819	4092.746401946819
338	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
339	4092.746401946819	4092.746401946819	3793.793144517066	4092.746401946819
340	3815.256641975309	4092.746401946819	4092.746401946819	4092.746401946819
341	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
342	6420.371856060605	3815.256641975309	4092.746401946819	4092.746401946819
343	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
344	3815.256641975309	4092.746401946819	4092.746401946819	4092.746401946819
345	4092.746401946819	3793.793144517066	4092.746401946819	4092.746401946819
346	3793.793144517066	3815.256641975309	3815.256641975309	4092.746401946819
347	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
348	3815.256641975309	3793.793144517066	4092.746401946819	4092.746401946819
349	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
350	4092.746401946819	3815.256641975309	3815.256641975309	4092.746401946819
351	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
352	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
353	3815.256641975309	4092.746401946819	3815.256641975309	4092.746401946819
354	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
355	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
356	7038.525041152264	4092.746401946819	4092.746401946819	4092.746401946819
357	3815.256641975309	3815.256641975309	4092.746401946819	4092.746401946819
358	3815.256641975309	3815.256641975309	3815.256641975309	4092.746401946819
359	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
360	6420.371856060605	4092.746401946819	4092.746401946819	4092.746401946819
361	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
362	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
363	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
364	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
365	4092.746401946819	3815.256641975309	3815.256641975309	4092.746401946819
366	7038.525041152264	3815.256641975309	4092.746401946819	4092.746401946819
367	7038.525041152264	3815.256641975309	3815.256641975309	4092.746401946819
368	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
369	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
370	3815.256641975309	4092.746401946819	3815.256641975309	4092.746401946819
371	3793.793144517066	4092.746401946819	3815.256641975309	4092.746401946819
372	4092.746401946819	3793.793144517066	3815.256641975309	4092.746401946819
373	3815.256641975309	3815.256641975309	4092.746401946819	4092.746401946819
374	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
375	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
376	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
377	4092.746401946819	4092.746401946819	3870.4981327160494	4092.746401946819
378	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
379	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
380	7038.525041152264	4092.746401946819	4092.746401946819	4092.746401946819
381	4092.746401946819	3815.256641975309	3815.256641975309	4092.746401946819
382	3815.256641975309	3815.256641975309	4092.746401946819	4092.746401946819
383	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
384	3815.256641975309	4092.746401946819	4092.746401946819	4092.746401946819
385	4092.746401946819	3815.256641975309	3815.256641975309	4092.746401946819
386	4092.746401946819	3793.793144517066	4092.746401946819	4092.746401946819
387	3815.256641975309	4092.746401946819	4092.746401946819	4092.746401946819
388	3793.793144517066	4092.746401946819	4092.746401946819	4092.746401946819
389	3793.793144517066	3815.256641975309	3815.256641975309	4092.746401946819
390	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
391	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
392	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
393	4092.746401946819	3815.256641975309	3815.256641975309	4092.746401946819
394	3815.256641975309	4092.746401946819	3815.256641975309	4092.746401946819
395	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
396	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
397	7038.525041152264	3815.256641975309	3815.256641975309	4092.746401946819
398	4092.746401946819	3793.793144517066	4092.746401946819	4092.746401946819
399	3793.793144517066	3815.256641975309	4092.746401946819	4092.746401946819
400	4092.746401946819	3815.256641975309	4092.746401946819	4092.746401946819
401	3815.256641975309	4092.746401946819	4092.746401946819	4092.746401946819
402	4092.746401946819	4092.746401946819	3815.256641975309	4092.746401946819
403	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
404	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
405	4092.746401946819	3793.793144517066	3815.256641975309	4092.746401946819
406	7038.525041152264	4092.746401946819	3815.256641975309	4092.746401946819
407	4092.746401946819	3815.256641975309	3815.256641975309	4092.746401946819
408	4092.746401946819	4092.746401946819	4092.746401946819	4092.746401946819
