Iteración 	 Inic_aleatoria 	 Pertenencia_aleatoria 	 Cent_aleatorios 	 División_espacio
108	1679.7358364197528	803.8857912457913	1653.6859876543208	1128.7351587301587
109	372.35361111111115	1547.6864444444445	1686.9692716049383	1128.7351587301587
110	737.2597962962964	562.9430370370369	876.8016975308642	1128.7351587301587
111	1458.2133456790123	488.39674074074065	876.5426234567901	1128.7351587301587
112	1452.216419753086	1658.39151675485	865.9967107583774	1128.7351587301587
113	1462.1295925925924	518.7961781609195	1513.3827701149426	1128.7351587301587
114	864.4154629629628	1622.8220723104055	1500.3833080808076	1128.7351587301587
115	1490.488962962963	1500.3833080808076	1534.5283024691355	1128.7351587301587
116	404.88047530864196	1686.9692716049383	932.7324382716049	1128.7351587301587
117	1538.1854753086416	1585.469783950617	891.036197530864	1128.7351587301587
118	1546.2956172839504	1658.3915167548496	1513.3868055555552	1128.7351587301587
119	1456.1326666666662	1513.3868055555554	841.2322530864197	1128.7351587301587
120	1452.216419753086	932.7324382716049	1658.39151675485	1128.7351587301587
121	525.3175308641975	1686.9692716049383	2019.0485802469134	1128.7351587301587
122	498.7958377425044	932.7324382716049	839.2794691358024	1128.7351587301587
123	1490.4889629629627	2019.0485802469136	555.8209259259258	1128.7351587301587
124	461.443549382716	1686.969271604938	880.4588703703704	1128.7351587301587
125	785.8568333333334	1641.6595987654318	473.4699382716049	1128.7351587301587
126	416.53809876543204	534.3652821869488	876.8016975308642	1128.7351587301587
127	1504.047296296296	932.7324382716049	1352.7064492945326	1128.7351587301587
128	462.46975308641964	932.7324382716049	562.9430370370369	1128.7351587301587
129	443.82445679012346	1585.469783950617	1651.3998271604937	1128.7351587301587
130	867.642160493827	932.7324382716049	1649.3437654320985	1128.7351587301587
131	537.9036543209876	562.943037037037	932.7324382716049	1128.7351587301587
132	751.7533703703704	1686.969271604938	856.9804320987654	1128.7351587301587
133	475.67009700176357	529.6597530864198	865.9967107583775	1128.7351587301587
134	601.2252057613169	1597.496172839506	499.8901851851851	1128.7351587301587
135	1800.557160493827	1597.496172839506	932.7324382716049	1128.7351587301587
136	1749.5078415637856	876.8016975308642	1308.0372815990593	1128.7351587301587
137	751.8832407407407	932.7324382716049	1653.6859876543208	1128.7351587301587
138	1457.2808950617282	1686.9692716049383	932.7324382716049	1128.7351587301587
139	449.8213827160494	885.9790476190475	1561.9267283950614	1128.7351587301587
140	1697.677766554433	544.1633024691358	1585.469783950617	1128.7351587301587
141	449.82138271604936	2019.0485802469134	1658.3915167548496	1128.7351587301587
142	497.4099118165785	1597.496172839506	1658.39151675485	1128.7351587301587
143	465.3597962962963	1274.418631393298	1585.469783950617	1128.7351587301587
144	743.4416666666667	839.2794691358024	544.1633024691357	1128.7351587301587
145	1576.569320987654	1686.969271604938	553.5347654320987	1128.7351587301587
146	741.1760432098766	849.3273752204584	881.5318827160495	1128.7351587301587
147	864.415462962963	1607.1909611992942	1686.969271604938	1128.7351587301587
148	1458.213345679012	680.4134567901233	589.1042098765431	1128.7351587301587
149	1462.1295925925924	1777.5067283950618	1686.969271604938	1128.7351587301587
150	1445.1792901234564	544.1633024691358	1658.39151675485	1128.7351587301587
151	1526.8661234567899	2019.0485802469134	1606.0901543209877	1128.7351587301587
152	1452.368827160494	2019.0485802469134	1513.619972222222	1128.7351587301587
153	587.0622839506173	1901.750852974186	1460.4135044091706	1128.7351587301587
154	1462.6155679012343	898.09012345679	1586.4959876543205	1128.7351587301587
155	737.2597962962963	562.943037037037	1622.8220723104055	1128.7351587301587
156	461.44354938271607	932.7324382716049	932.7324382716049	1128.7351587301587
157	1476.273209876543	1686.969271604938	932.7324382716048	1128.7351587301587
158	1490.488962962963	2019.0485802469134	1635.7687160493824	1128.7351587301587
159	1545.9676543209875	404.880475308642	499.63111111111107	1128.7351587301587
160	1491.5104197530861	1341.2575462962964	1635.7687160493826	1128.7351587301587
161	696.0695679012346	1513.3868055555552	1590.354783950617	1128.7351587301587
162	721.7342777777777	932.7324382716049	1531.219170068027	1128.7351587301587
163	1504.047296296296	1628.274086419753	2023.52835361552	1128.7351587301587
164	1545.9676543209873	589.1042098765431	1901.750852974186	1128.7351587301587
165	1573.3426234567899	562.943037037037	897.1629938271604	1128.7351587301587
166	721.7342777777777	1622.8220723104055	1823.023271604938	1128.7351587301587
167	1464.3952160493823	897.1629938271603	1491.1691975308638	1128.7351587301587
168	1457.2056790123452	2019.0485802469134	932.7324382716049	1128.7351587301587
169	410.5411728395062	899.502119047619	589.1042098765431	1128.7351587301587
170	1546.2956172839504	487.973487654321	1686.969271604938	1128.7351587301587
171	416.53809876543204	1360.4858818342152	1658.39151675485	1128.7351587301587
172	737.2597962962964	1658.39151675485	849.3273752204584	1128.7351587301587
173	1585.3690123456788	1686.9692716049383	1686.9692716049383	1128.7351587301587
174	1456.1326666666662	932.7324382716049	1686.9692716049383	1128.7351587301587
175	703.2591049382717	1547.686444444444	864.4154629629628	1128.7351587301587
176	462.4697530864197	1382.282347442681	1901.7319978835978	1128.7351587301587
177	462.46975308641964	1947.1924369488536	1635.7687160493824	1128.7351587301587
178	1458.2133456790123	1983.4791358024688	1622.8220723104055	1128.7351587301587
179	612.8204320987653	1517.8771388888886	932.7324382716049	1128.7351587301587
180	1588.595709876543	1653.685987654321	1651.3998271604937	1128.7351587301587
181	491.8897345679012	1276.8911005291006	529.6597530864198	1128.7351587301587
182	1447.213160493827	932.7324382716049	1550.1594135802468	1128.7351587301587
183	449.82138271604936	562.943037037037	876.54262345679	1128.7351587301587
184	555.0641369248036	1641.659598765432	926.0320573192238	1128.7351587301587
185	1601.4124197530862	562.943037037037	1641.659598765432	1128.7351587301587
186	1458.307098765432	876.5426234567901	1341.2575462962966	1128.7351587301587
187	1530.5652469135803	932.7324382716049	1680.7513395061728	1128.7351587301587
