Iteración 	 Inic_aleatoria 	 Pertenencia_aleatoria 	 Cent_aleatorios 	 División_espacio
128	3379.8207592592594	2019.0485802469134	2400.917335097002	1338.501824808936
129	2190.9509012345675	1947.1924369488536	2400.917335097002	1338.501824808936
130	3395.3462777777777	1827.3421141975311	1827.3421141975311	1338.501824808936
131	2004.122886537331	1947.1924369488534	2016.9644420928864	1338.501824808936
132	2158.4059788359787	1901.750852974186	2421.828101851852	1338.501824808936
133	3315.334267489712	1352.7064492945326	1857.9331508614841	1338.501824808936
134	1901.750852974186	2019.0485802469134	1827.3421141975311	1338.501824808936
135	3379.8207592592594	1954.9718694885362	1352.7064492945326	1338.501824808936
136	3379.82075925926	1827.342114197531	1827.3421141975311	1338.501824808936
137	2023.5283536155198	2023.52835361552	2019.0485802469134	1338.501824808936
138	1528.261450617284	1857.9331508614841	1827.3421141975311	1338.501824808936
139	1963.8617724867725	1827.342114197531	2019.0485802469134	1338.501824808936
140	3389.349351851852	2023.52835361552	1307.2648653198655	1338.501824808936
141	2071.0881369248036	1352.7064492945326	2400.917335097002	1338.501824808936
142	2004.1228865373307	1352.7064492945326	1901.750852974186	1338.501824808936
143	2019.0485802469132	1314.3184126984127	1954.9718694885362	1338.501824808936
144	1358.9241666666667	1827.3421141975311	1901.750852974186	1338.501824808936
145	3379.8207592592594	1827.3421141975311	1963.8617724867725	1338.501824808936
146	3304.440097001763	1963.8617724867725	2400.917335097002	1338.501824808936
147	2019.0485802469134	2019.0485802469134	2019.0485802469134	1338.501824808936
148	2019.0485802469134	2400.9173350970013	2400.917335097002	1338.501824808936
149	1563.919991181658	2023.52835361552	2400.9173350970013	1338.501824808936
150	2019.0485802469134	1274.418631393298	2400.917335097002	1338.501824808936
151	1901.7508529741865	2023.52835361552	2023.52835361552	1338.501824808936
152	2178.494021484688	2421.828101851852	2019.0485802469134	1338.501824808936
153	3483.428549382716	2400.917335097002	2153.8062551440325	1338.501824808936
154	2019.0485802469134	2023.52835361552	1901.750852974186	1338.501824808936
155	3304.2403292181075	1947.1924369488538	1963.8617724867725	1338.501824808936
156	2004.122886537331	2400.9173350970013	2023.52835361552	1338.501824808936
157	1947.1924369488536	2421.828101851852	2251.529314516129	1338.501824808936
158	2178.4940214846874	1827.3421141975311	1276.8911005291006	1338.501824808936
159	1901.750852974186	2019.0485802469134	2019.0485802469134	1338.501824808936
160	2158.4059788359787	1901.7508529741865	2023.52835361552	1338.501824808936
161	3389.3493518518517	2400.917335097002	2023.52835361552	1338.501824808936
162	1963.8617724867725	2019.0485802469134	1947.1924369488536	1338.501824808936
163	3315.3342674897117	2019.0485802469134	1901.750852974186	1338.501824808936
164	2190.9509012345675	1901.750852974186	2019.0485802469134	1338.501824808936
165	1947.1924369488536	1307.2648653198655	1901.750852974186	1338.501824808936
166	1947.1924369488534	1947.1924369488536	1827.342114197531	1338.501824808936
167	1307.2648653198655	1901.750852974186	1341.2575462962966	1338.501824808936
168	2019.0485802469134	2023.52835361552	1947.1924369488536	1338.501824808936
169	1954.9718694885362	1314.3184126984127	1274.418631393298	1338.501824808936
170	3395.346277777778	1827.3421141975311	2016.9644420928864	1338.501824808936
171	1947.1924369488534	2016.9644420928862	1857.9331508614841	1338.501824808936
172	1947.1924369488534	2019.0485802469134	2278.1731206427976	1338.501824808936
173	2023.52835361552	1307.2648653198655	1352.7064492945326	1338.501824808936
174	2019.0485802469134	1901.7508529741865	1274.418631393298	1338.501824808936
175	3389.349351851852	2251.529314516129	1308.0372815990593	1338.501824808936
176	3389.3493518518517	2400.917335097002	1901.7508529741865	1338.501824808936
177	1976.7683350970017	2016.9644420928864	1827.3421141975311	1338.501824808936
178	2004.1228865373307	1947.1924369488536	1954.971869488536	1338.501824808936
179	1326.9571252204585	2421.828101851852	1307.2648653198655	1338.501824808936
180	1274.418631393298	2023.52835361552	1827.3421141975311	1338.501824808936
181	1325.4331746031746	1901.750852974186	1827.3421141975311	1338.501824808936
182	2023.52835361552	1857.9331508614841	2019.0485802469134	1338.501824808936
183	1274.418631393298	2400.917335097002	2019.0485802469136	1338.501824808936
184	3304.2403292181075	2251.529314516129	1308.0372815990593	1338.501824808936
185	2004.1228865373307	2019.0485802469134	2400.917335097002	1338.501824808936
186	1947.1924369488536	1308.0372815990593	1901.750852974186	1338.501824808936
187	2111.539197530864	2421.828101851852	2019.0485802469134	1338.501824808936
188	1947.1924369488538	1901.750852974186	2400.9173350970013	1338.501824808936
189	1297.8018672839505	2400.917335097002	1947.1924369488536	1338.501824808936
190	3291.1508553791887	1963.8617724867725	1352.7064492945326	1338.501824808936
191	2004.122886537331	2023.52835361552	2023.5283536155198	1338.501824808936
192	2019.0485802469134	1947.1924369488538	2019.0485802469134	1338.501824808936
193	1963.8617724867725	1963.8617724867725	2251.529314516129	1338.501824808936
194	2004.1228865373307	1352.7064492945326	2023.5283536155202	1338.501824808936
195	1947.1924369488536	1314.3184126984129	1352.7064492945326	1338.501824808936
196	3389.349351851852	2071.0881369248036	1352.7064492945326	1338.501824808936
197	1352.7064492945326	1947.1924369488536	2019.0485802469134	1338.501824808936
198	2019.0485802469134	2400.917335097002	2019.0485802469134	1338.501824808936
199	3379.8207592592594	2400.9173350970013	1314.3184126984127	1338.501824808936
200	3389.3493518518517	1901.750852974186	2019.0485802469134	1338.501824808936
201	2131.627240179573	1901.750852974186	1901.750852974186	1338.501824808936
202	2019.0485802469134	1947.1924369488536	2023.52835361552	1338.501824808936
203	2019.0485802469134	1947.1924369488534	2400.917335097002	1338.501824808936
204	2363.1329166666665	1901.750852974186	1901.750852974186	1338.501824808936
205	3304.2403292181066	2421.828101851852	1308.0372815990597	1338.501824808936
206	1947.1924369488536	2251.529314516129	2019.0485802469134	1338.501824808936
207	2019.0485802469134	1827.3421141975311	2019.0485802469134	1338.501824808936
208	1947.1924369488534	1901.750852974186	2019.0485802469134	1338.501824808936
209	1297.8018672839507	2019.0485802469134	1901.750852974186	1338.501824808936
210	2019.0485802469134	2019.0485802469134	2019.0485802469134	1338.501824808936
211	2071.0881369248036	1963.8617724867725	1382.2823474426807	1338.501824808936
212	3379.8207592592594	1308.0372815990593	1352.7064492945326	1338.501824808936
213	1963.8617724867725	1947.1924369488534	2023.5283536155198	1338.501824808936
214	2190.950901234568	1947.1924369488536	1308.0372815990597	1338.501824808936
215	1323.9630401234567	2019.0485802469134	1308.0372815990597	1338.501824808936
216	1307.2648653198655	1308.0372815990593	2019.0485802469134	1338.501824808936
217	2023.52835361552	2019.0485802469134	1963.8617724867725	1338.501824808936
218	1326.9571252204585	2023.52835361552	2400.9173350970013	1338.501824808936
219	2019.0485802469132	2023.52835361552	1314.3184126984127	1338.501824808936
220	2153.8062551440325	2019.0485802469134	1857.9331508614841	1338.501824808936
221	2023.52835361552	1901.750852974186	2400.917335097002	1338.501824808936
222	1901.750852974186	1901.7508529741865	1976.7683350970017	1338.501824808936
223	2019.0485802469132	1901.750852974186	1954.9718694885362	1338.501824808936
224	2111.539197530864	1947.1924369488534	1947.1924369488534	1338.501824808936
225	2004.122886537331	2019.0485802469134	1947.1924369488536	1338.501824808936
226	1307.2648653198655	1901.7508529741865	2019.0485802469134	1338.501824808936
227	2202.0448395061726	2016.9644420928864	1901.7508529741865	1338.501824808936
228	2019.0485802469134	1857.9331508614841	1352.7064492945326	1338.501824808936
229	2071.0881369248036	2251.529314516129	2016.9644420928864	1338.501824808936
230	2023.52835361552	2023.52835361552	2019.0485802469134	1338.501824808936
231	1517.0532098765432	1308.0372815990593	2019.0485802469134	1338.501824808936
232	1947.1924369488536	1827.3421141975311	1352.7064492945326	1338.501824808936
233	2004.122886537331	1947.1924369488536	1901.750852974186	1338.501824808936
234	2132.0296475869804	2400.917335097002	1947.1924369488534	1338.501824808936
235	3379.8207592592594	2019.0485802469134	2251.529314516129	1338.501824808936
236	3379.8207592592594	2400.917335097002	1901.750852974186	1338.501824808936
237	3280.0569171075836	2019.0485802469134	1827.342114197531	1338.501824808936
238	1307.2648653198655	2019.0485802469136	1954.971869488536	1338.501824808936
239	2019.0485802469134	1947.1924369488534	2019.0485802469134	1338.501824808936
240	1901.750852974186	2019.0485802469134	2251.5293145161286	1338.501824808936
241	2019.0485802469134	2400.917335097002	2400.917335097002	1338.501824808936
242	2016.9644420928864	2421.828101851852	1901.7508529741865	1338.501824808936
243	2019.0485802469132	2016.9644420928864	1827.3421141975311	1338.501824808936
244	2019.0485802469134	2251.529314516129	1308.0372815990597	1338.501824808936
245	1963.8617724867725	1857.9331508614841	2016.9644420928862	1338.501824808936
246	2019.0485802469134	1827.3421141975311	1341.2575462962964	1338.501824808936
247	3280.0569171075836	2023.52835361552	1352.7064492945326	1338.501824808936
248	1276.8911005291006	1276.8911005291006	1947.1924369488534	1338.501824808936
249	2071.0881369248036	1963.8617724867725	2016.9644420928862	1338.501824808936
250	2019.0485802469134	2023.52835361552	1947.1924369488536	1338.501824808936
251	1352.7064492945326	1947.1924369488536	1963.8617724867725	1338.501824808936
252	2153.8062551440325	1827.3421141975311	1947.1924369488534	1338.501824808936
253	3379.8207592592594	1325.4331746031746	2400.917335097002	1338.501824808936
254	3291.171679012346	2400.917335097002	1857.9331508614841	1338.501824808936
255	1563.919991181658	2251.5293145161286	2019.0485802469134	1338.501824808936
256	2004.122886537331	2251.5293145161286	1827.3421141975311	1338.501824808936
257	2111.5391975308644	1307.2648653198655	1314.3184126984127	1338.501824808936
258	2016.9644420928864	1352.7064492945326	1382.2823474426807	1338.501824808936
259	2019.0485802469134	1827.3421141975311	2251.529314516129	1338.501824808936
260	3389.3493518518517	2023.52835361552	2019.0485802469134	1338.501824808936
261	2153.8062551440325	1308.0372815990597	2023.52835361552	1338.501824808936
262	3304.2403292181075	1308.0372815990597	2023.52835361552	1338.501824808936
263	2019.0485802469134	1901.750852974186	2023.52835361552	1338.501824808936
264	1528.261450617284	2400.917335097002	1947.1924369488536	1338.501824808936
265	1947.1924369488534	2016.9644420928862	2153.8062551440325	1338.501824808936
266	3304.440097001763	1827.3421141975311	1827.3421141975311	1338.501824808936
267	2200.27062904174	2441.916144500561	2421.828101851852	1338.501824808936
268	1947.1924369488536	2019.0485802469132	1314.3184126984127	1338.501824808936
269	1517.0532098765432	1827.3421141975311	2251.5293145161286	1338.501824808936
270	1323.9630401234567	1947.1924369488536	2019.0485802469134	1338.501824808936
271	2019.0485802469132	1323.9630401234567	1963.8617724867727	1338.501824808936
272	2153.8062551440325	2421.828101851852	2016.9644420928864	1338.501824808936
273	2019.0485802469134	1857.9331508614841	2019.0485802469134	1338.501824808936
274	1947.1924369488534	1963.8617724867725	1307.2648653198655	1338.501824808936
275	2111.5391975308644	2019.0485802469132	2400.917335097002	1338.501824808936
276	2023.52835361552	2400.917335097002	2023.52835361552	1338.501824808936
277	1954.9718694885362	1360.4858818342152	1827.3421141975311	1338.501824808936
278	1901.750852974186	1947.1924369488534	2023.52835361552	1338.501824808936
279	2153.4038477366257	3304.2403292181066	2019.0485802469134	1338.501824808936
280	2019.0485802469134	1901.750852974186	2019.0485802469134	1338.501824808936
281	2023.5283536155198	1338.501824808936	1827.342114197531	1338.501824808936
282	2200.27062904174	2251.5293145161286	1314.3184126984127	1338.501824808936
283	1963.8617724867725	2019.0485802469134	2019.0485802469134	1338.501824808936
284	2023.52835361552	1314.3184126984127	2023.52835361552	1338.501824808936
285	1323.9630401234567	2019.0485802469134	1274.418631393298	1338.501824808936
286	2004.1228865373307	1954.971869488536	1276.8911005291006	1338.501824808936
287	1947.1924369488536	2111.5391975308644	2023.52835361552	1338.501824808936
288	2023.52835361552	1827.3421141975311	1314.3184126984127	1338.501824808936
289	1297.8018672839507	1827.342114197531	1901.7508529741865	1338.501824808936
290	1901.750852974186	2004.1228865373307	2019.0485802469134	1338.501824808936
291	1954.9718694885362	2019.0485802469134	1947.1924369488536	1338.501824808936
292	2019.0485802469136	2400.917335097002	2251.529314516129	1338.501824808936
293	1963.8617724867725	1901.750852974186	2019.0485802469132	1338.501824808936
294	2019.0485802469134	1963.8617724867722	2019.0485802469134	1338.501824808936
295	1947.1924369488536	2019.0485802469134	1276.8911005291006	1338.501824808936
296	1323.9630401234567	1352.7064492945326	2023.52835361552	1338.501824808936
297	1954.971869488536	2019.0485802469132	2251.529314516129	1338.501824808936
298	2153.8062551440325	1314.3184126984127	1947.1924369488536	1338.501824808936
299	3483.428549382716	1947.1924369488538	2019.0485802469134	1338.501824808936
300	2023.52835361552	2019.0485802469134	2421.828101851852	1338.501824808936
301	3406.440216049383	2019.0485802469132	1901.750852974186	1338.501824808936
302	1947.1924369488534	2019.0485802469132	1314.3184126984129	1338.501824808936
303	1901.750852974186	2421.828101851852	2023.52835361552	1338.501824808936
304	1947.1924369488536	1947.1924369488534	1901.750852974186	1338.501824808936
305	1901.750852974186	1323.9630401234567	1276.8911005291006	1338.501824808936
306	3291.1508553791887	1314.3184126984127	2023.52835361552	1338.501824808936
307	1323.9630401234567	1947.1924369488536	2251.529314516129	1338.501824808936
308	2019.0485802469136	1307.2648653198655	2153.806255144033	1338.501824808936
309	1297.8018672839507	1901.750852974186	2023.52835361552	1338.501824808936
310	3389.3493518518517	2019.0485802469132	1276.8911005291006	1338.501824808936
311	1314.601193121693	2251.529314516129	2400.917335097002	1338.501824808936
312	1297.8018672839505	2421.828101851852	2016.9644420928864	1338.501824808936
313	1297.8018672839505	2023.52835361552	2400.9173350970013	1338.501824808936
314	1947.1924369488538	2441.916144500561	1947.1924369488536	1338.501824808936
315	1382.282347442681	2400.917335097002	1947.1924369488536	1338.501824808936
316	1276.8911005291006	1325.4331746031746	2251.529314516129	1338.501824808936
317	2019.0485802469134	1314.3184126984127	1382.282347442681	1338.501824808936
318	3379.8207592592594	2023.52835361552	2400.917335097002	1338.501824808936
319	2202.0448395061726	1274.418631393298	2421.828101851852	1338.501824808936
320	2023.52835361552	1954.9718694885362	2400.917335097002	1338.501824808936
321	2019.0485802469134	2019.0485802469134	2400.9173350970013	1338.501824808936
322	1901.750852974186	2441.916144500561	2019.0485802469134	1338.501824808936
323	2111.5391975308644	2400.9173350970013	1314.3184126984127	1338.501824808936
324	1901.750852974186	2251.529314516129	2400.917335097002	1338.501824808936
325	2016.9644420928862	1827.342114197531	2400.917335097002	1338.501824808936
326	2004.122886537331	1963.8617724867725	1352.7064492945326	1338.501824808936
327	1517.0532098765432	2400.917335097002	1954.971869488536	1338.501824808936
328	3395.3462777777777	1314.3184126984127	1901.7508529741865	1338.501824808936
329	2019.0485802469136	1901.750852974186	2400.917335097002	1338.501824808936
330	1963.8617724867725	1314.3184126984129	1314.3184126984127	1338.501824808936
331	2019.0485802469134	1901.7508529741865	2016.9644420928864	1338.501824808936
332	2004.1228865373307	1947.1924369488534	2400.917335097002	1338.501824808936
333	1360.4858818342152	2019.0485802469134	2421.828101851852	1338.501824808936
334	1313.935409171076	2019.0485802469132	1857.9331508614841	1338.501824808936
335	2004.122886537331	2400.917335097002	2251.529314516129	1338.501824808936
336	1947.1924369488536	1901.7508529741865	1314.3184126984127	1338.501824808936
337	1901.750852974186	2019.0485802469136	2421.828101851852	1338.501824808936
338	1563.9199911816581	2019.0485802469132	2023.5283536155198	1338.501824808936
339	2019.0485802469134	1901.750852974186	2400.917335097002	1338.501824808936
340	2019.0485802469132	1827.342114197531	1954.9718694885362	1338.501824808936
341	1947.1924369488536	1954.9718694885362	1276.8911005291006	1338.501824808936
342	2153.4038477366253	1276.8911005291006	1274.418631393298	1338.501824808936
343	2019.0485802469134	1360.4858818342152	1314.601193121693	1338.501824808936
344	1947.1924369488534	1276.8911005291006	2421.828101851852	1338.501824808936
345	2190.950901234568	2019.0485802469136	1314.3184126984127	1338.501824808936
346	3389.349351851852	1827.3421141975311	2023.52835361552	1338.501824808936
347	1901.750852974186	1827.3421141975311	1963.8617724867727	1338.501824808936
348	2023.52835361552	2400.917335097002	1947.1924369488536	1338.501824808936
349	3379.8207592592594	2491.204989417989	2188.3858641975307	1338.501824808936
350	3389.3493518518517	1276.8911005291006	1947.1924369488534	1338.501824808936
351	2019.0485802469134	2400.917335097002	1276.8911005291006	1338.501824808936
352	1517.455617283951	2019.0485802469134	1308.0372815990597	1338.501824808936
353	3379.82075925926	2421.828101851852	1947.1924369488534	1338.501824808936
354	2016.9644420928862	1954.971869488536	2019.0485802469134	1338.501824808936
355	1323.9630401234567	2019.0485802469134	2441.916144500561	1338.501824808936
356	1947.1924369488536	2023.52835361552	2400.9173350970013	1338.501824808936
357	3389.3493518518517	2421.828101851852	1947.1924369488534	1338.501824808936
358	1323.9630401234567	1307.2648653198655	1901.7508529741865	1338.501824808936
359	2019.0485802469136	1307.2648653198655	2019.0485802469134	1338.501824808936
360	1517.0532098765436	2251.529314516129	2019.0485802469134	1338.501824808936
361	1901.750852974186	2400.9173350970013	1338.501824808936	1338.501824808936
362	2019.0485802469134	2251.529314516129	1963.8617724867725	1338.501824808936
363	1323.9630401234567	1314.601193121693	1827.342114197531	1338.501824808936
364	2016.9644420928864	1308.0372815990593	1901.750852974186	1338.501824808936
365	1323.9630401234567	2023.52835361552	2016.9644420928862	1338.501824808936
366	2023.5283536155198	2071.0881369248036	2251.529314516129	1338.501824808936
367	2019.0485802469134	1947.1924369488534	1314.601193121693	1338.501824808936
368	1338.501824808936	2400.917335097002	1352.7064492945326	1338.501824808936
369	3302.2656172839506	1338.501824808936	1338.501824808936	1338.501824808936
370	3379.8207592592594	1352.7064492945326	2023.5283536155202	1338.501824808936
371	2023.52835361552	1274.418631393298	2441.916144500561	1338.501824808936
372	3389.3493518518517	2441.916144500561	1274.418631393298	1338.501824808936
373	3379.8207592592594	2019.0485802469134	2019.0485802469134	1338.501824808936
374	2178.494021484688	1954.971869488536	1827.3421141975311	1338.501824808936
375	2158.4059788359787	2023.52835361552	1325.4331746031746	1338.501824808936
376	2019.0485802469134	1352.7064492945326	2019.0485802469136	1338.501824808936
377	2019.0485802469136	1901.750852974186	1947.1924369488536	1338.501824808936
378	3304.440097001763	1963.8617724867725	1947.1924369488536	1338.501824808936
379	2023.52835361552	2251.529314516129	2251.529314516129	1338.501824808936
380	2153.806255144033	1901.750852974186	2019.0485802469134	1338.501824808936
381	1314.601193121693	1901.750852974186	1901.750852974186	1338.501824808936
382	2023.5283536155198	2023.52835361552	2260.422952380952	1338.501824808936
383	2004.1228865373307	1963.8617724867725	1947.1924369488536	1338.501824808936
384	2019.0485802469134	1307.2648653198655	1901.7508529741865	1338.501824808936
385	2019.0485802469134	2019.0485802469134	2019.0485802469136	1338.501824808936
386	1314.3184126984127	1901.750852974186	1857.9331508614841	1338.501824808936
